Time,CO*,O*,O2*,*,R_CO,R_O2,R_CO2
22700.0,0.0,0.9351128472222222,0.0,0.06488715277777778,0.0,0.0,0.0
22800.0,0.0,0.9351128472222222,0.0,0.06488715277777778,0.0,-2.712673611111111e-07,0.0
22900.0,0.0,0.9352213541666666,0.0,0.06477864583333333,0.0,-2.712673611111111e-07,0.0
23000.0,0.0,0.9352213541666666,0.0,0.06477864583333333,0.0,0.0,0.0
23100.0,0.0,0.9352213541666666,0.0,0.06477864583333333,0.0,0.0,0.0
23200.0,0.0,0.9352213541666666,0.0,0.06477864583333333,0.0,0.0,0.0
23300.0,0.0,0.9352213541666666,0.0,0.06477864583333333,0.0,0.0,0.0
23400.0,0.0,0.9352213541666666,0.0,0.06477864583333333,0.0,-2.712673611111111e-07,0.0
23500.0,0.0,0.9353298611111112,0.0,0.0646701388888889,0.0,-2.712673611111111e-07,0.0
23600.0,0.0,0.9353298611111112,0.0,0.0646701388888889,0.0,-5.425347222222222e-07,0.0
23700.0,0.0,0.935546875,0.0,0.064453125,0.0,-5.425347222222222e-07,0.0
23800.0,0.0,0.935546875,0.0,0.064453125,0.0,-2.712673611111111e-07,0.0
23900.0,0.0,0.9356553819444444,0.0,0.06434461805555555,0.0,-5.425347222222222e-07,0.0
24000.0,0.0,0.9357638888888888,0.0,0.0642361111111111,0.0,-5.425347222222222e-07,0.0
24100.0,0.0,0.9358723958333334,0.0,0.06412760416666667,0.0,-2.712673611111111e-07,0.0
24200.0,0.0,0.9358723958333334,0.0,0.06412760416666667,0.0,0.0,0.0
24300.0,0.0,0.9358723958333334,0.0,0.06412760416666667,0.0,0.0,0.0
24400.0,0.0,0.9358723958333334,0.0,0.06412760416666667,0.0,-2.712673611111111e-07,0.0
24500.0,0.0,0.9359809027777778,0.0,0.06401909722222222,0.0,-2.712673611111111e-07,0.0
24600.0,0.0,0.9359809027777778,0.0,0.06401909722222222,0.0,0.0,0.0
24700.0,0.0,0.9359809027777778,0.0,0.06401909722222222,0.0,-2.712673611111111e-07,0.0
24800.0,0.0,0.9360894097222222,0.0,0.06391059027777778,0.0,-2.712673611111111e-07,0.0
24900.0,0.0,0.9360894097222222,0.0,0.06391059027777778,0.0,0.0,0.0
25000.0,0.0,0.9360894097222222,0.0,0.06391059027777778,0.0,0.0,0.0
25100.0,0.0,0.9360894097222222,0.0,0.06391059027777778,0.0,0.0,0.0
25200.0,0.0,0.9360894097222222,0.0,0.06391059027777778,0.0,0.0,0.0
25300.0,0.0,0.9360894097222222,0.0,0.06391059027777778,0.0,0.0,0.0
25400.0,0.0,0.9360894097222222,0.0,0.06391059027777778,0.0,0.0,0.0
25500.0,0.0,0.9360894097222222,0.0,0.06391059027777778,0.0,0.0,0.0
25600.0,0.0,0.9360894097222222,0.0,0.06391059027777778,0.0,0.0,0.0
25700.0,0.0,0.9360894097222222,0.0,0.06391059027777778,0.0,-2.712673611111111e-07,0.0
25800.0,0.0,0.9361979166666666,0.0,0.06380208333333333,0.0,-2.712673611111111e-07,0.0
25900.0,0.0,0.9361979166666666,0.0,0.06380208333333333,0.0,0.0,0.0
26000.0,0.0,0.9361979166666666,0.0,0.06380208333333333,0.0,0.0,0.0
26100.0,0.0,0.9361979166666666,0.0,0.06380208333333333,0.0,0.0,0.0
26200.0,0.0,0.9361979166666666,0.0,0.06380208333333333,0.0,0.0,0.0
26300.0,0.0,0.9361979166666666,0.0,0.06380208333333333,0.0,0.0,0.0
26400.0,0.0,0.9361979166666666,0.0,0.06380208333333333,0.0,0.0,0.0
26500.0,0.0,0.9361979166666666,0.0,0.06380208333333333,0.0,0.0,0.0
26600.0,0.0,0.9361979166666666,0.0,0.06380208333333333,0.0,0.0,0.0
26700.0,0.0,0.9361979166666666,0.0,0.06380208333333333,0.0,-2.712673611111111e-07,0.0
26800.0,0.0,0.9363064236111112,0.0,0.0636935763888889,0.0,-2.712673611111111e-07,0.0
26900.0,0.0,0.9363064236111112,0.0,0.0636935763888889,0.0,-2.712673611111111e-07,0.0
27000.0,0.0,0.9364149305555556,0.0,0.06358506944444445,0.0,-2.712673611111111e-07,0.0
27100.0,0.0,0.9364149305555556,0.0,0.06358506944444445,0.0,0.0,0.0
27200.0,0.0,0.9364149305555556,0.0,0.06358506944444445,0.0,-2.712673611111111e-07,0.0
27300.0,0.0,0.9365234375,0.0,0.0634765625,0.0,-2.712673611111111e-07,0.0
27400.0,0.0,0.9365234375,0.0,0.0634765625,0.0,0.0,0.0
27500.0,0.0,0.9365234375,0.0,0.0634765625,0.0,0.0,0.0
27600.0,0.0,0.9365234375,0.0,0.0634765625,0.0,0.0,0.0
27700.0,0.0,0.9365234375,0.0,0.0634765625,0.0,-2.712673611111111e-07,0.0
27800.0,0.0,0.9366319444444444,0.0,0.06336805555555555,0.0,-8.138020833333333e-07,0.0
27900.0,0.0,0.9368489583333334,0.0,0.06315104166666667,0.0,-8.138020833333333e-07,0.0
28000.0,0.0,0.9369574652777778,0.0,0.06304253472222222,0.0,-5.425347222222222e-07,0.0
28100.0,0.0,0.9370659722222222,0.0,0.06293402777777778,0.0,-8.138020833333333e-07,0.0
