time,CO*,H2O*,H*,OH*,COOH*,CO2*,*
1.0258499360257608e-11,0.0009660430910024353,0.23775706886318318,0.05217263385083078,0.0549070929546447,1.5615410130047127e-05,5.337065668725163e-06,0.6541762087643376
1.0544431777394381e-11,0.0008114723353479036,0.2338419672946658,0.05175055595760512,0.05482462358627256,1.2722989790851122e-05,4.413353611764974e-06,0.6587542444825035
1.0830364194531153e-11,0.0006816367208429127,0.22999759847872045,0.051328196809046676,0.054737528712912535,1.0362004760625076e-05,3.6475418552953914e-06,0.6632410297316589
1.1116296611667926e-11,0.0005725770645862673,0.22622248816187704,0.05090595548402667,0.05464603687959171,8.43665189302595e-06,3.0133685194908637e-06,0.6676414923893033
1.1402229028804699e-11,0.00048096890276186035,0.22251521286110598,0.05048417370951291,0.05455036001967538,6.8677937903829405e-06,2.4887174292611496e-06,0.6719599279955217
1.1688161445941471e-11,0.00040401983964426664,0.21887439510022386,0.050063144920791246,0.054450695841102265,5.590241428962607e-06,2.0550267886171363e-06,0.6762000990298181
1.2022565231675378e-11,0.0003295029405346635,0.21469890822198634,0.04957203502409609,0.05432932590774135,4.394476951006365e-06,1.6425555942675117e-06,0.6810641908728938
1.2356969017409284e-11,0.0002687338475601563,0.21061042613535266,0.04908264440587423,0.05420303344934198,3.4550810965671904e-06,1.312915341570602e-06,0.6858303941652303
1.269137280314319e-11,0.00021917437199732564,0.20660694579682226,0.04859526517105387,0.05407207917955692,2.7172726633920685e-06,1.049589409391631e-06,0.6905027686182942
1.3025776588877097e-11,0.00017875580050339396,0.20268652554250727,0.04811014535297924,0.0539367086156739,2.1378411010185056e-06,8.392943646820222e-07,0.6950848875526677
1.3360180374611003e-11,0.00014579232798548193,0.19884728082048234,0.04762749642082871,0.053797153859848505,1.6827789505180791e-06,6.713758033434199e-07,0.6995799224158985
1.369458416034491e-11,0.00011890917705941425,0.19508738053059368,0.04714749948292767,0.05365363506838765,1.3253434986406592e-06,5.372983757011281e-07,0.7039907130989546
1.4098098463910752e-11,9.298653959668502e-05,0.1906535349158446,0.04657205325124286,0.05347547526451394,9.94491037218319e-07,4.109656275183348e-07,0.7092045445719346
1.4501612767476595e-11,7.271851797426861e-05,0.1863295916280996,0.046000926890598454,0.0532921971353923,7.470754285715458e-07,3.1464314140317903e-07,0.7143035041091628
1.4905127071042437e-11,5.686981620111714e-05,0.1821126092147045,0.045434316270083534,0.05310413114982602,5.618853376940246e-07,2.411511312408362e-07,0.7192912705125133
1.530864137460828e-11,4.447591723659927e-05,0.17799973651118464,0.04487238650266787,0.05291159080564258,4.2314214165825387e-07,1.8503902295551632e-07,0.724171202081901
1.5712155678174123e-11,3.4784028710167826e-05,0.17398820824038078,0.04431527709133593,0.05271487403339952,3.191213205664045e-07,1.4217338559678358e-07,0.7289463953112649
1.6115669981739965e-11,2.7205507227579892e-05,0.1700753410764014,0.043763106129700795,0.05251426440165627,2.4107868329772057e-07,1.0940980329819711e-07,0.7336197323963247
